지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일조시간(hr)
112,인천,2018-03,6.9,19.5,-5.5,78.6,204.7
112,인천,2018-04,11.9,22.3,.4,112.2,221.1
112,인천,2018-05,17,27.8,8.6,158.9,221.9
112,인천,2018-06,21.2,29,15.9,144,224.6
112,인천,2018-07,26.6,35.6,18.9,148.8,279.3
112,인천,2018-08,28.1,35.9,20.5,214.9,255.5
112,인천,2018-09,21.6,29.9,12.5,46.1,219.2
112,인천,2018-10,13.8,24.7,3.4,116.2,257.2
112,인천,2018-11,8.5,16.8,-1.2,66.6,192.4
112,인천,2018-12,-.2,13.6,-13.2,16.6,211.5
112,인천,2019-01,-.5,8.5,-9,.7,220.9
112,인천,2019-02,.8,13.2,-10.4,26.6,198.1
112,인천,2019-03,6.4,14.4,0,28.4,224.6
112,인천,2019-04,11.3,25.3,3.3,41.1,223.1
112,인천,2019-05,17.6,28.3,9.8,33.2,308.6
112,인천,2019-06,21.3,28.7,14.8,49.7,253.3
112,인천,2019-07,25,34.6,19.5,220.8,180.2
112,인천,2019-08,26.9,36,19.9,143.7,278.8
112,인천,2019-09,22.5,29.5,14.1,229,168.6
112,인천,2019-10,16.8,27.5,6.9,31.9,242.6
112,인천,2019-11,8.2,19.9,-2.7,89.4,205.3
112,인천,2019-12,2,13.7,-9.9,25,168.8
112,인천,2020-01,1.8,10.4,-5.5,48.6,194.6
112,인천,2020-02,2.5,14.5,-10.6,49.7,200.7
112,인천,2020-03,7.1,19.9,-2,10.7,271.7
112,인천,2020-04,10.4,20.5,3,13.8,316.7
112,인천,2020-05,16.7,26.8,10.6,101.2,212.8
112,인천,2020-06,21.8,31.7,13.9,100.2,238.2
112,인천,2020-07,23.2,30.4,17.4,243.5,173.5
112,인천,2020-08,25.9,33.9,21.8,486.4,129.8
112,인천,2020-09,21.3,29.9,15.3,167.7,220.5
112,인천,2020-10,14.8,22.4,5.2,1.9,250.7
112,인천,2020-11,8.3,19.4,-2.7,81.6,186.4
112,인천,2020-12,.2,10.2,-11.9,6.6,220.9
112,인천,2021-01,-2,12.6,-17.5,20.8,199.5
112,인천,2021-02,2.1,15.5,-9.8,6.6,197.3
112,인천,2021-03,7.7,19,-.5,93.4,228.4
112,인천,2021-04,13.2,24.8,4.9,116.9,233.8
112,인천,2021-05,16.2,28,7.7,191.5,240.1
112,인천,2021-06,21.6,29.8,13.6,45.4,232.7
112,인천,2021-07,27.2,34.5,19.6,84.2,270.1
112,인천,2021-08,25.5,32.5,18,269,186.2
112,인천,2021-09,22.7,29.4,16.9,125.8,211
112,인천,2021-10,16,26.9,1.4,31.6,201.2
112,인천,2021-11,8.8,21.1,-3.1,79,180.7
112,인천,2021-12,1.3,10.9,-14.3,7.6,192.3
112,인천,2022-01,-2.2,9.2,-10.3,4.4,213.5
112,인천,2022-02,-1.3,10,-9.7,2.7,215.5
112,인천,2022-03,6.7,17.2,-1.9,84.6,180.2
112,인천,2022-04,12.9,25.2,3.6,21.1,248.6
112,인천,2022-05,17.1,25.9,8.3,5.4,301.6
112,인천,2022-06,21.9,29.2,14.9,286,145.9
112,인천,2022-07,26.2,35.2,20,215.2,198.5
112,인천,2022-08,24.9,31.3,16.9,635.9,147.4
112,인천,2022-09,22,30.7,13.2,167.8,208.3
112,인천,2022-10,14.4,23.2,6,102.1,231.3
112,인천,2022-11,10.2,21.4,-7.4,81.3,188.9
112,인천,2022-12,-2.6,9.8,-12.8,14,192.4
112,인천,2023-01,-1.6,11.7,-16.7,47.2,194.9
112,인천,2023-02,1.6,9.2,-5.3,.5,202.8
112,인천,2023-03,8.1,20.9,-1.4,10,237.9
112,인천,2023-04,12.7,24.6,3.9,70.4,189.1
112,인천,2023-05,18,26.6,9.1,133.8,229.9
112,인천,2023-06,21.8,31.8,15.9,116.2,229.9
112,인천,2023-07,25.7,33.7,21.3,370.8,182.6
112,인천,2023-08,26.6,34.6,20.5,297.5,189.9
112,인천,2023-09,23.5,31.3,16.9,129.2,168.5
112,인천,2023-10,16.3,23.4,7.3,16.8,224.4
112,인천,2023-11,6.9,23.2,-6.5,63.1,156.7
112,인천,2023-12,1.2,16,-14.2,75.9,139.9
112,인천,2024-01,-.6,8.5,-13.6,16.3,172.4
112,인천,2024-02,3.3,15,-3,63.8,134
112,인천,2024-03,6.3,21.5,-7.7,19.2,220.1
112,인천,2024-04,14.6,25.5,6.3,35.3,217.9
112,인천,2024-05,16.9,25.1,7.2,122.6,262.9
112,인천,2024-06,22.7,31.7,15.8,101.8,305.9
112,인천,2024-07,25.7,33.3,20.6,342.9,125.3
112,인천,2024-08,28.8,35.6,22.8,86.7,238.1
112,인천,2024-09,25.4,34.4,17.1,122.9,183.4
112,인천,2024-10,17,25.2,8.5,82.1,180.7
112,인천,2024-11,9.9,23.5,-2.8,62.2,179.6
112,인천,2024-12,.9,12.6,-6.7,5,194.4
112,인천,2025-01,-.6,10,-11.7,19.6,167.2
114,원주,2005-01,-3.3,10.6,-14,2.6,187.5
114,원주,2005-02,-2.3,11.6,-14.6,22.8,163.3
114,원주,2005-03,4.2,19.4,-7.8,53.5,216.6
114,원주,2005-04,13.5,33.2,-.6,79.5,208.9
114,원주,2005-05,17.5,30.2,5.2,67.7,227.5
114,원주,2005-06,23.1,33.1,12.1,219.5,152.8
114,원주,2005-07,25.5,35.9,18.6,363.6,112.1
114,원주,2005-08,24.8,35.5,15.6,370,103.9
114,원주,2005-09,21,32.3,11.9,290.5,130.7
114,원주,2005-10,12.9,25.5,-.4,63.7,176.9
114,원주,2005-11,6.3,21.1,-6.3,27.8,166.1
114,원주,2005-12,-5.8,8.3,-17.7,9.8,190.2
114,원주,2006-01,-1.7,10.2,-15.6,30.2,147.1
114,원주,2006-02,-.7,12.6,-16,27.1,150
114,원주,2006-03,4.9,18.5,-9.6,14.7,205.2
114,원주,2006-04,11.3,24,.4,79.5,133.5
114,원주,2006-05,18.4,29.5,6.9,87.6,178.7
114,원주,2006-06,22,32.9,14,132,161.6
114,원주,2006-07,23.3,32.7,17.8,930.2,47.7
114,원주,2006-08,26.9,36.4,18.7,157.4,184
114,원주,2006-09,19.3,30.8,8.2,21.6,173.5
114,원주,2006-10,16,27.4,4.3,21.5,179.9
114,원주,2006-11,6.7,20.3,-4.5,47.3,129.5
114,원주,2006-12,-.5,13.7,-14.5,11.4,133
114,원주,2007-01,-1.1,10.9,-13,6.5,172.8
114,원주,2007-02,2.5,15.6,-11.4,24.1,167.3
114,원주,2007-03,5.6,19.1,-8.9,133,136.1
114,원주,2007-04,11.5,26,-.8,15.3,185.2
114,원주,2007-05,18,30.1,7.4,139.6,192.3
114,원주,2007-06,22.5,34.1,11.4,80.1,168.1
114,원주,2007-07,23.9,32.1,16.7,367.2,108.5
114,원주,2007-08,25.9,33.6,16.5,403.4,109.4
114,원주,2007-09,20.7,33.1,12.8,309.1,72.9
114,원주,2007-10,13.9,26.6,-.4,26.7,169.1
114,원주,2007-11,4.9,19.8,-8.5,47.9,160.5
114,원주,2007-12,-.1,14.3,-8.4,15.3,107.5
114,원주,2008-01,-2.4,6.6,-13.5,12.7,139.8
114,원주,2008-02,-2.3,11.9,-13.7,10.5,208.5
114,원주,2008-03,6.2,21,-3.9,68.4,165.2
114,원주,2008-04,13.1,28.1,-.8,42.9,176.8
114,원주,2008-05,17.5,30.4,5.1,78.1,194.4
114,원주,2008-06,21.1,30.7,11,100,138.5
114,원주,2008-07,26,34.6,19.6,383.5,81.2
114,원주,2008-08,24.6,36.3,15.2,160.5,181.1
114,원주,2008-09,21,32,7.2,86.6,165.5
114,원주,2008-10,14.5,27,1.8,23.6,173.1
114,원주,2008-11,6,20.1,-9.1,15,137.2
114,원주,2008-12,.2,14.1,-12.9,29.3,153
114,원주,2009-01,-3.7,10.7,-15.3,9.3,167.4
114,원주,2009-02,2.5,17.9,-10.7,27.8,113.4
114,원주,2009-03,6.2,24.3,-5.4,57.5,184.2
114,원주,2009-04,12.3,29.9,-.8,38,189.9
114,원주,2009-05,18.4,31.3,6.6,111.1,211.4
114,원주,2009-06,22.4,33.5,11.3,95,166
114,원주,2009-07,24,32.4,16.8,602.8,102
114,원주,2009-08,25.1,34.4,13.8,208.8,160.9
114,원주,2009-09,20.6,31.2,12.4,50,186.4
114,원주,2009-10,14.2,27.4,3.2,62.5,189
114,원주,2009-11,6.2,20.6,-6.8,69.9,112.7
114,원주,2009-12,-1.5,10.2,-13.4,26.6,126.5
114,원주,2010-01,-5,8.2,-19.4,40.8,150.6
114,원주,2010-02,1.2,20,-11.5,62.1,127.8
114,원주,2010-03,4.6,18.8,-4,78.2,120.5
114,원주,2010-04,10,25.3,-1.4,58.5,155.1
114,원주,2010-05,17.8,31.4,3.3,78,189.8
114,원주,2010-06,23.4,33.7,8.8,86.6,173.8
114,원주,2010-07,26.1,34.2,19.2,174.8,93.2
114,원주,2010-08,27.1,36,21.6,269.9,93.9
114,원주,2010-09,21.1,34.2,7.2,550.2,138.1
114,원주,2010-10,13.7,24.9,-1.9,24.7,142
114,원주,2010-11,5.8,18.5,-5.5,19.5,172.5
114,원주,2010-12,-1.6,16,-14.2,18.9,153.1
114,원주,2011-01,-7.7,1.9,-18.6,11,212.4
114,원주,2011-02,.8,14.3,-10.8,42.4,163.5
114,원주,2011-03,3.7,18.7,-7.1,38.5,230.8
114,원주,2011-04,11.1,23.7,1.1,163.1,191.8
114,원주,2011-05,18.3,29.8,8,109.1,183.2
114,원주,2011-06,22.8,33.7,14,364.8,193.7
114,원주,2011-07,25.5,35.3,18.7,882,81
114,원주,2011-08,25.9,35.4,17.5,369.8,107.7
114,원주,2011-09,20.5,33,8.7,96.7,183.8
114,원주,2011-10,12.1,22.6,-.9,44.6,190.1
114,원주,2011-11,9.6,25.5,-5.1,55,119.3
114,원주,2011-12,-2,9.3,-13.8,11,171
114,원주,2012-01,-3.9,9.3,-14.8,10.5,170.4
114,원주,2012-02,-2.6,12.4,-20.5,2.1,209.3
114,원주,2012-03,4.9,18.6,-7.2,50.9,156.3
114,원주,2012-04,12.4,28.6,-1.7,125.1,198.7
114,원주,2012-05,18.7,29.4,7.7,27.7,231.9
114,원주,2012-06,23.6,33,13.2,70.5,196.5
114,원주,2012-07,25.6,34.4,17.6,449.6,125.6
114,원주,2012-08,26.5,37.1,17.6,338.1,147.4
114,원주,2012-09,19.5,30.7,7.9,156.1,148.9
114,원주,2012-10,13.2,25,1.3,53.1,233.4
114,원주,2012-11,4.3,15.9,-5.9,44.5,157.9
114,원주,2012-12,-4.9,7.8,-16.2,50.3,173.8
114,원주,2013-01,-4.9,13.2,-20.3,20.4,153.3
114,원주,2013-02,-1.3,15.1,-17,41.8,179.3
114,원주,2013-03,5.4,24.5,-5.7,49.1,241.7
114,원주,2013-04,9.8,26.8,-1.2,82,197.2
114,원주,2013-05,18.3,31.2,6,82.6,236
114,원주,2013-06,23.9,32.6,13.4,199.2,229.3
114,원주,2013-07,26,32.5,20.8,642.2,121.7
114,원주,2013-08,26.9,34.1,19.6,153.5,222.7
114,원주,2013-09,20.5,30.4,8.7,138.3,184.1
114,원주,2013-10,14.2,27.7,1.9,12.8,241.7
114,원주,2013-11,4.9,21.4,-7.6,48.7,176.1
114,원주,2013-12,-1.2,9.9,-12.6,30.5,163.5
114,원주,2014-01,-1.8,8.2,-13.1,15.4,174.5
114,원주,2014-02,1.3,15.1,-10.4,32.2,171.4
114,원주,2014-03,7.3,24.5,-5.6,17.8,218.4
114,원주,2014-04,13.8,26.7,-1,47.6,203.4
114,원주,2014-05,19,34.1,5.1,35.2,298.8
114,원주,2014-06,22.9,31.9,15,40.1,188.4
114,원주,2014-07,26.2,35.9,18.3,117.8,189.8
114,원주,2014-08,24.6,35.1,17.1,258.2,136.3
114,원주,2014-09,21.3,31.2,11.5,79.7,212.2
114,원주,2014-10,14.1,27.5,1.6,116.8,244.3
114,원주,2014-11,7.6,17.6,-3,21.5,191.2
114,원주,2014-12,-3.1,9.7,-14.7,19,191.4
114,원주,2015-01,-1,9.1,-12.7,16.8,192.3
114,원주,2015-02,1.3,13.6,-13.1,16.8,184.3
114,원주,2015-03,6.7,22.8,-7.2,23,283.4
114,원주,2015-04,13.5,27.6,2.7,106.6,218.1
114,원주,2015-05,19.9,33,6.7,32,309
114,원주,2015-06,23.8,35,11.8,177,275.9
114,원주,2015-07,26.2,36.3,14.9,196.3,211.3
114,원주,2015-08,26.2,37,16.4,101.5,246.3
114,원주,2015-09,20.7,29.2,12.5,36.6,228.5
114,원주,2015-10,14.6,25.2,-1.2,56,228.9
114,원주,2015-11,9.2,19.8,-4,111.4,77.9
114,원주,2015-12,1.7,11.1,-10.1,29.8,137.3
114,원주,2016-01,-2.5,10.6,-15.9,1.6,165.5
114,원주,2016-02,.8,17.3,-10.8,45.8,177.3
114,원주,2016-03,7.1,20.3,-9.8,36.5,210.1
114,원주,2016-04,14.8,30,4.6,71.5,192.9
114,원주,2016-05,19.3,30.7,8.6,87.4,263.2
114,원주,2016-06,23.6,32.4,13.7,35.8,211.2
114,원주,2016-07,25.7,33.8,19.1,360.1,129
114,원주,2016-08,27,35.7,13.6,49.4,188.7
114,원주,2016-09,21.8,30.3,11,47.1,126.3
114,원주,2016-10,15.1,28.4,1.3,81.4,145.6
114,원주,2016-11,6.7,19,-5.9,24.3,148.6
114,원주,2016-12,.8,14.2,-11.1,33.7,134.6
114,원주,2017-01,-2.2,12.2,-15.2,16.2,183
114,원주,2017-02,-.1,12.6,-11.4,17.5,169.9
114,원주,2017-03,5.6,17.6,-5,22.7,211.5
114,원주,2017-04,13.6,27.8,1.4,38.1,214.7
114,원주,2017-05,18.8,29.7,7.9,30.1,217.7
114,원주,2017-06,22.1,34,11.8,73.7,239
114,원주,2017-07,25.7,33,20.9,505.6,89.4
114,원주,2017-08,24.2,34.8,14.1,273.6,130.6
114,원주,2017-09,19.5,28.3,8.5,16,204.1
114,원주,2017-10,14.6,25.5,-.6,15.9,179.5
114,원주,2017-11,5.1,18.5,-6.5,35.2,173.2
114,원주,2017-12,-2.1,8.6,-13.5,19,181.3
114,원주,2018-01,-3.8,9.1,-17.4,4.4,189
114,원주,2018-02,-1.6,10.9,-15.5,27.4,189.8
114,원주,2018-03,8.2,21.8,-5.9,53.6,196.9
114,원주,2018-04,13.2,28.5,1.3,112.6,202.9
114,원주,2018-05,17.9,29.6,5,211.3,201
114,원주,2018-06,23,32.5,13.7,131.8,231.1
114,원주,2018-07,27.1,36.6,15.4,122.5,247.9
114,원주,2018-08,27.4,38.8,18.6,258.2,200.3
114,원주,2018-09,19.9,29.6,8.7,147.6,189.2
114,원주,2018-10,11.6,25,.2,89.5,206.2
114,원주,2018-11,6.8,18.5,-3.7,45,173.7
114,원주,2018-12,-1.1,12.7,-13,25.3,185.9
114,원주,2019-01,-1.6,8.2,-11.3,.7,229.3
114,원주,2019-02,1.3,13.1,-8.6,25.4,188.9
114,원주,2019-03,6.9,19.3,-2.9,42.8,189
114,원주,2019-04,11.9,28.3,-2.1,45.7,194.4
114,원주,2019-05,19.2,32.5,5.8,10.4,303.3
114,원주,2019-06,22.1,32.1,12.1,67.9,225.7
114,원주,2019-07,25.2,35.3,16.6,137.1,142.4
114,원주,2019-08,26.2,35.9,17.4,142.4,228.7
114,원주,2019-09,21.4,31.4,11.3,171.1,134.9
114,원주,2019-10,14.9,26.6,2.9,40.3,191.9
114,원주,2019-11,7.1,20.1,-4.1,74,182.9
114,원주,2019-12,.9,13.1,-9.9,14.1,147.9
114,원주,2020-01,1.2,11.7,-7.5,58.7,161.6
114,원주,2020-02,2.5,16.5,-11.4,65.5,177.6
114,원주,2020-03,7.8,23.1,-3.6,21.2,240.6
114,원주,2020-04,11,24,-.1,15.7,270.8
114,원주,2020-05,18.2,29.1,7.2,80,209.3
114,원주,2020-06,24.1,34.5,13.5,49.6,214.1
114,원주,2020-07,23.7,33,16.6,204.7,118.1
114,원주,2020-08,26.1,34.4,20.4,634,110.6
114,원주,2020-09,19.9,30,10.5,148.9,174
114,원주,2020-10,12.7,24,.9,11.3,229.7
114,원주,2020-11,7.3,22.2,-4.6,23.6,176.4
114,원주,2020-12,-1.4,11,-14.6,3.8,196.7
114,원주,2021-01,-2.9,13.8,-18.4,8.4,184.1
114,원주,2021-02,2.5,20.4,-10,4.2,195.1
114,원주,2021-03,8.8,22.9,-3,73.2,214.5
114,원주,2021-04,13.8,28.7,2.2,88.9,220.9
114,원주,2021-05,16.5,29.3,5.4,142.7,200.6
114,원주,2021-06,22.3,31.8,13.1,133,205.5
114,원주,2021-07,26.7,35.6,19,199.8,238.2
114,원주,2021-08,24.6,34.5,17.5,172.9,141.5
114,원주,2021-09,21.1,28.9,14.6,183.5,168.8
114,원주,2021-10,14.4,28.6,.7,45.6,172.5
114,원주,2021-11,7.3,20.8,-3.5,55.9,168.2
114,원주,2021-12,.3,12,-14.5,4.9,176.4
114,원주,2022-01,-2.4,9.5,-12.8,.8,208.2
114,원주,2022-02,-1.1,10.8,-11.2,6.8,219.4
114,원주,2022-03,7.4,20.1,-4,71.6,179.6
114,원주,2022-04,14.1,26.4,1.2,51.7,250.8
114,원주,2022-05,18.3,29.7,5.5,11,301.9
114,원주,2022-06,23,34.2,11.7,226.7,168.5
114,원주,2022-07,26.2,34.7,20.5,238.9,181.2
114,원주,2022-08,24.9,32.4,14.2,512.3,126.9
114,원주,2022-09,20.9,31.3,9.7,118.3,194.8
114,원주,2022-10,13.2,27.3,1.6,95.2,196.2
114,원주,2022-11,8.5,22.4,-5.5,54.6,190.3
114,원주,2022-12,-3.7,8.7,-15.3,6.1,183.2
114,원주,2023-01,-2.3,12,-17.6,28,195.6
114,원주,2023-02,1.9,12.6,-7.5,0,189
114,원주,2023-03,9.5,24.9,-3.5,13.8,249.9
114,원주,2023-04,13.5,28.3,1.5,39.1,189.7
114,원주,2023-05,18.6,30.8,4,130.7,239.9
114,원주,2023-06,23.1,33.6,14.6,140,232
114,원주,2023-07,25.9,34.3,19.6,463.3,157.7
114,원주,2023-08,26.7,34.2,19.6,233,152.7
114,원주,2023-09,22.7,31.6,13.8,158.6,160.7
114,원주,2023-10,13.9,23.1,2.8,37.8,201.9
114,원주,2023-11,6.9,25.7,-6,66.7,181.8
114,원주,2023-12,1,17.5,-13.6,80.7,152.3
114,원주,2024-01,-.2,11.4,-12.3,12.4,161.3
114,원주,2024-02,4.1,17.7,-4.2,62.4,115.2
114,원주,2024-03,7.1,23.2,-7.7,42.1,192.3
114,원주,2024-04,16.4,30.1,4.6,41.4,180.4
114,원주,2024-05,18.6,28.5,7.8,97.8,267.2
114,원주,2024-06,23.9,35.6,12.3,125,281
114,원주,2024-07,26.6,33.9,21.2,490.7,122.2
114,원주,2024-08,28.3,35.3,20.3,106.5,225.6
114,원주,2024-09,24.5,34.2,13.5,219.3,173.8
114,원주,2024-10,15.7,24,6.4,116.2,156.6
114,원주,2024-11,9.1,22.9,-3.8,57.2,181.1
114,원주,2024-12,.3,14.2,-9.9,3.5,203.4
114,원주,2025-01,-1.3,10.6,-14.2,12,167.4
115,울릉도,2005-01,1.6,11.8,-6.9,101.1,106.5
115,울릉도,2005-02,.3,8.1,-9.1,59.7,65.9
115,울릉도,2005-03,4.3,16.8,-5.6,114.7,169.8
115,울릉도,2005-04,11.6,20.2,2,34.7,213.8
115,울릉도,2005-05,14.2,25.1,6.8,30.7,201.9
115,울릉도,2005-06,20.4,30.9,12.6,93.8,161.2
115,울릉도,2005-07,23.1,31.8,17,176.8,152.5
115,울릉도,2005-08,24.6,32.3,17.8,77.5,176.5
115,울릉도,2005-09,20.2,30.5,14.8,427.5,117.2
115,울릉도,2005-10,15.5,25.5,3.6,186.7,127.3
115,울릉도,2005-11,10.7,22.4,2.6,80,157.4
115,울릉도,2005-12,.3,12.4,-7.9,128.4,90.9
115,울릉도,2006-01,1.6,10.2,-4.5,50.5,79.1
115,울릉도,2006-02,2.4,13.6,-8.3,102.7,101.9
115,울릉도,2006-03,4.9,14.7,-5.3,65.9,160.6
115,울릉도,2006-04,8.6,18,1.6,120.3,137
115,울릉도,2006-05,14,25,4.8,236.2,198
115,울릉도,2006-06,18.1,27.4,11.3,72.5,177.1
115,울릉도,2006-07,20.7,30,16.2,525.5,72.3
115,울릉도,2006-08,24.8,31.7,18.3,176.4,230.8
115,울릉도,2006-09,18.8,27.2,14,119.1,178.6
115,울릉도,2006-10,17.1,27,12,53.4,149.8
115,울릉도,2006-11,10.1,21.8,1.8,230.5,103.6
115,울릉도,2006-12,4.9,13.4,-5.3,161.5,88
115,울릉도,2007-01,3.9,12.5,-1.6,85.1,106.7
115,울릉도,2007-02,5.2,13.4,-2.1,65.5,129.1
115,울릉도,2007-03,6,16.6,-4.8,117.1,149.7
115,울릉도,2007-04,10.4,24.1,.8,18.8,168.6
115,울릉도,2007-05,15.8,23.9,8.6,191.1,218.1
115,울릉도,2007-06,19.1,27.1,11.9,142.5,174.7
115,울릉도,2007-07,20.8,31.7,16.1,126.7,94.2
115,울릉도,2007-08,25.3,33.7,17.2,95.5,161.9
115,울릉도,2007-09,20.7,27.7,15.6,308.8,93.7
115,울릉도,2007-10,16.2,25.2,8,181.2,141.2
115,울릉도,2007-11,10.8,20.6,1.5,106.4,129.6
115,울릉도,2007-12,6.7,13.3,-3.5,119.3,95.3
115,울릉도,2008-01,3,11.6,-2.5,183.5,78.1
115,울릉도,2008-02,2.6,11.6,-3.5,163.6,108.1
115,울릉도,2008-03,7.6,15.8,.3,51,169.5
115,울릉도,2008-04,12.7,23.7,7.3,43.2,204.2
115,울릉도,2008-05,15.9,26,9.1,89.2,209.3
115,울릉도,2008-06,17.2,27.7,11.1,178.5,159.4
115,울릉도,2008-07,23.7,31.5,15.3,224,192.6
115,울릉도,2008-08,22.2,30.6,16.2,197.3,159.7
115,울릉도,2008-09,20,27.8,12.7,67.5,192.3
115,울릉도,2008-10,16.9,24.6,9.3,77.1,194.3
115,울릉도,2008-11,9.9,19.9,-1.2,61.2,136.7
115,울릉도,2008-12,4.6,15.1,-8.7,81.9,118.8
115,울릉도,2009-01,1.9,10.1,-7,164.4,91.8
115,울릉도,2009-02,4.6,14.2,-4.8,23,69.2
115,울릉도,2009-03,5.9,20.8,-1.8,119.4,180.2
115,울릉도,2009-04,11.7,24.4,1.7,123.4,228.8
115,울릉도,2009-05,16.4,29,9.6,172.5,220.7
115,울릉도,2009-06,19.3,31.1,12.7,71.3,149.3
115,울릉도,2009-07,20.8,27.8,17.1,300.9,82.7
115,울릉도,2009-08,21.8,29.4,17.3,91,120.3
115,울릉도,2009-09,19.6,25.7,14.9,136.8,148.2
115,울릉도,2009-10,16,23.7,10.1,36.1,188.1
115,울릉도,2009-11,8.7,22.1,.7,229.9,79.9
115,울릉도,2009-12,3.7,12.2,-5.2,147.4,67.1
115,울릉도,2010-01,1,12,-7.2,182.9,101
115,울릉도,2010-02,2.1,15.2,-4.9,131.6,79.4
115,울릉도,2010-03,3.8,14.4,-2.4,110,106
115,울릉도,2010-04,8.9,18.3,1.6,58,182.3
115,울릉도,2010-05,15.2,27.5,6.6,132.2,220.2
115,울릉도,2010-06,20.2,27.3,10.7,75.2,224.7
115,울릉도,2010-07,23.4,30.4,18.5,167.8,156.7
115,울릉도,2010-08,25.9,32.7,21.2,74.7,194.7
115,울릉도,2010-09,21.1,30.8,13.9,157.5,155.3
115,울릉도,2010-10,15.2,22.9,2.4,146.5,154.1
115,울릉도,2010-11,9.8,19,1.4,27,171
115,울릉도,2010-12,4.2,16.5,-5.9,184.9,92.3
115,울릉도,2011-01,-1.3,5.4,-8.6,321.1,97.4
115,울릉도,2011-02,2.9,12.5,-4.4,90.3,121.1
115,울릉도,2011-03,3.8,15.3,-4,93.8,189
115,울릉도,2011-04,9.6,19.1,2.1,214.5,202.1
115,울릉도,2011-05,14.1,21.7,7.2,72.6,153.1
115,울릉도,2011-06,19.8,29.2,11.8,308.1,205
115,울릉도,2011-07,22.5,29.9,16,98.9,131.4
115,울릉도,2011-08,24.1,31.1,18.5,55.3,151.8
115,울릉도,2011-09,19.9,27.8,13,193,138.9
115,울릉도,2011-10,15.2,22.9,7,94,150.1
115,울릉도,2011-11,11.5,21.5,.3,84.4,98.6
115,울릉도,2011-12,2.5,11.3,-4.2,169.8,70
115,울릉도,2012-01,.3,6.2,-5.5,189.8,56.5
115,울릉도,2012-02,-.2,9.1,-8.1,93.5,119.1
115,울릉도,2012-03,4.3,13.5,-3.8,106.3,123.3
115,울릉도,2012-04,11,24.3,-.2,145,187.4
115,울릉도,2012-05,15.5,25.1,6.9,91,238.9
115,울릉도,2012-06,18.4,25.4,13.3,81.7,124.3
115,울릉도,2012-07,23.4,31.4,17.9,188.1,169.1
115,울릉도,2012-08,24.7,30.3,18.5,206,130.7
115,울릉도,2012-09,19.8,26.5,14.6,235.1,152.3
115,울릉도,2012-10,15.4,22.9,6.4,87.2,176.3
115,울릉도,2012-11,8.2,17.6,1.6,140,114.3
115,울릉도,2012-12,1.5,10.8,-5.5,213.4,96.2
115,울릉도,2013-01,.5,9,-6.5,90,113.7
115,울릉도,2013-02,1.2,12.6,-9.7,87,113
115,울릉도,2013-03,6.2,16.3,-1.7,71,187.4
115,울릉도,2013-04,9.1,20,.5,131.7,202.2
115,울릉도,2013-05,15.7,26.6,5.3,170.1,257.8
115,울릉도,2013-06,19.6,27,13.3,33.9,153.2
115,울릉도,2013-07,24.7,31.8,20.6,58.1,184.6
115,울릉도,2013-08,26.6,35.4,19.2,42.5,258.2
115,울릉도,2013-09,20.7,27.2,14.4,101.4,160.5
115,울릉도,2013-10,16.1,24.1,9,248.8,164.7
115,울릉도,2013-11,8.9,21,-2.8,76,144.6
115,울릉도,2013-12,3.4,12.7,-3.8,155.4,97.9
115,울릉도,2014-01,1.9,12.2,-5.6,157.2,109.2
115,울릉도,2014-02,1.4,14.8,-5.1,106.7,60.8
115,울릉도,2014-03,6.5,18.5,-1.7,117.1,191
115,울릉도,2014-04,12,22.8,1.1,128,231.7
115,울릉도,2014-05,17.3,29.1,9.3,39.1,297.2
115,울릉도,2014-06,19.7,31.3,14.4,87,165.7
115,울릉도,2014-07,24,30.7,18.9,33,203.8
115,울릉도,2014-08,22.2,30.8,17.5,425,131.2
115,울릉도,2014-09,20.2,26.7,12.7,129.7,214
115,울릉도,2014-10,15.2,22.7,9.2,77.8,231.6
115,울릉도,2014-11,10.8,19.4,.8,94.9,148.9
115,울릉도,2014-12,2.2,12.6,-6.3,135.9,110.7
115,울릉도,2015-01,2.3,9.2,-4.6,154,92.9
115,울릉도,2015-02,2.6,11.7,-6.9,90.1,134.6
115,울릉도,2015-03,6.6,17,-5.1,37.3,234.8
115,울릉도,2015-04,11.2,24.9,2.6,67.7,206.5
115,울릉도,2015-05,17.9,28.1,9.9,35.9,312
115,울릉도,2015-06,19.4,26.6,12,102.8,206.9
115,울릉도,2015-07,22.3,33.7,15.8,98.6,217.8
115,울릉도,2015-08,24.4,33.3,16.7,158.9,227.3
115,울릉도,2015-09,19.2,25.5,15,73.2,198
115,울릉도,2015-10,15.4,22.6,6.3,46.1,264.4
115,울릉도,2015-11,10.4,19.3,1.4,429.4,106.8
115,울릉도,2015-12,5.4,13.2,-2.8,99.5,122.1
115,울릉도,2016-01,1.3,11.4,-9.9,164.2,126.3
115,울릉도,2016-02,2.1,12.4,-4,134.8,133.9
115,울릉도,2016-03,6.7,17.5,-3.8,16.1,225.9
115,울릉도,2016-04,12.3,20.9,2.3,118.5,236.4
115,울릉도,2016-05,17.3,25.5,9.1,64.3,282.2
115,울릉도,2016-06,20.5,26.8,13.9,46.3,235.9
115,울릉도,2016-07,23,30.5,17.8,133.6,175.3
115,울릉도,2016-08,24.5,31.5,16.1,491.3,236.2
